Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
20240430_072512
/home/paperspace/Desktop/Let-The-Quantum-Creep-In/scripts
Using device cuda
Training Config:
{'framework': 'torch', 'batch_size': 200, 'learning_rate': '5e-4', 'steps': 50, 'print_every_percent': 0.2, 'reps': 5}
____Training with replacement_lvl = 0____
====Training on MNIST====
----Training with rep = 0----
Number of train batches = 300, Number of test batches = 50
Print every train batch = 60, Print every test batch = 10
Training at step=0, batch=0, train loss = 2.2990, train acc = 0.1600, time = 0.2703 seconds
Testing at step=34, batch=0, test loss = 0.3888, test acc = 0.8550, time = 0.0011 seconds
Testing at step=34, batch=10, test loss = 0.5154, test acc = 0.8200, time = 0.0011 seconds
Testing at step=34, batch=20, test loss = 0.3689, test acc = 0.8750, time = 0.0012 seconds
Testing at step=34, batch=30, test loss = 0.5067, test acc = 0.8100, time = 0.0012 seconds
Testing at step=34, batch=40, test loss = 0.5466, test acc = 0.8050, time = 0.0011 seconds
Step 34 finished in 6.2299 seconds, Train loss = 0.3573, Test loss = 0.4703; Train Acc = 0.8737, Test Acc = 0.8383
Training at step=35, batch=0, train loss = 0.3214, train acc = 0.9050, time = 0.0025 seconds
Training at step=35, batch=60, train loss = 0.3170, train acc = 0.8400, time = 0.0021 seconds
Training at step=35, batch=120, train loss = 0.3480, train acc = 0.8900, time = 0.0021 seconds
Training at step=35, batch=180, train loss = 0.4155, train acc = 0.8850, time = 0.0021 seconds
Training at step=35, batch=240, train loss = 0.4016, train acc = 0.8450, time = 0.0021 seconds
Testing at step=35, batch=0, test loss = 0.4873, test acc = 0.8450, time = 0.0012 seconds
Testing at step=35, batch=10, test loss = 0.5014, test acc = 0.8300, time = 0.0012 seconds
Testing at step=35, batch=20, test loss = 0.5377, test acc = 0.8100, time = 0.0011 seconds
Testing at step=35, batch=30, test loss = 0.3794, test acc = 0.8450, time = 0.0011 seconds
Testing at step=35, batch=40, test loss = 0.3751, test acc = 0.8650, time = 0.0011 seconds
Step 35 finished in 6.2243 seconds, Train loss = 0.3557, Test loss = 0.4656; Train Acc = 0.8739, Test Acc = 0.8383
Training at step=36, batch=0, train loss = 0.3514, train acc = 0.8800, time = 0.0025 seconds
Training at step=36, batch=60, train loss = 0.3329, train acc = 0.8850, time = 0.0021 seconds
Training at step=36, batch=120, train loss = 0.5013, train acc = 0.8200, time = 0.0021 seconds
Training at step=36, batch=180, train loss = 0.3560, train acc = 0.8750, time = 0.0021 seconds
Training at step=36, batch=240, train loss = 0.4695, train acc = 0.8500, time = 0.0021 seconds
Testing at step=36, batch=0, test loss = 0.4905, test acc = 0.8350, time = 0.0011 seconds
Testing at step=36, batch=10, test loss = 0.5629, test acc = 0.7800, time = 0.0011 seconds
Testing at step=36, batch=20, test loss = 0.4697, test acc = 0.8350, time = 0.0011 seconds
Testing at step=36, batch=30, test loss = 0.5267, test acc = 0.8300, time = 0.0011 seconds
Testing at step=36, batch=40, test loss = 0.4566, test acc = 0.8650, time = 0.0011 seconds
Step 36 finished in 6.2134 seconds, Train loss = 0.3550, Test loss = 0.4670; Train Acc = 0.8732, Test Acc = 0.8390
Training at step=37, batch=0, train loss = 0.3270, train acc = 0.8900, time = 0.0024 seconds
Training at step=37, batch=60, train loss = 0.3639, train acc = 0.8700, time = 0.0021 seconds
Training at step=37, batch=120, train loss = 0.3660, train acc = 0.8450, time = 0.0021 seconds
Training at step=37, batch=180, train loss = 0.3162, train acc = 0.8850, time = 0.0021 seconds
Training at step=37, batch=240, train loss = 0.3427, train acc = 0.8650, time = 0.0021 seconds
Testing at step=37, batch=0, test loss = 0.4308, test acc = 0.8650, time = 0.0012 seconds
Testing at step=37, batch=10, test loss = 0.5806, test acc = 0.8000, time = 0.0012 seconds
Testing at step=37, batch=20, test loss = 0.4706, test acc = 0.8100, time = 0.0011 seconds
Testing at step=37, batch=30, test loss = 0.4180, test acc = 0.8150, time = 0.0011 seconds
Testing at step=37, batch=40, test loss = 0.4990, test acc = 0.8450, time = 0.0011 seconds
Step 37 finished in 6.2185 seconds, Train loss = 0.3543, Test loss = 0.4716; Train Acc = 0.8739, Test Acc = 0.8360
Training at step=38, batch=0, train loss = 0.3616, train acc = 0.8750, time = 0.0024 seconds
Training at step=38, batch=60, train loss = 0.2570, train acc = 0.9300, time = 0.0021 seconds
Training at step=38, batch=120, train loss = 0.4744, train acc = 0.8300, time = 0.0021 seconds
Training at step=38, batch=180, train loss = 0.3550, train acc = 0.8850, time = 0.0021 seconds
Training at step=38, batch=240, train loss = 0.2647, train acc = 0.9100, time = 0.0021 seconds
Testing at step=38, batch=0, test loss = 0.4138, test acc = 0.8500, time = 0.0011 seconds
Testing at step=38, batch=10, test loss = 0.4557, test acc = 0.8350, time = 0.0011 seconds
Testing at step=38, batch=20, test loss = 0.4551, test acc = 0.8400, time = 0.0011 seconds
Testing at step=38, batch=30, test loss = 0.5134, test acc = 0.8550, time = 0.0011 seconds
Testing at step=38, batch=40, test loss = 0.3885, test acc = 0.8750, time = 0.0011 seconds
Step 38 finished in 6.2249 seconds, Train loss = 0.3543, Test loss = 0.4674; Train Acc = 0.8750, Test Acc = 0.8395
Training at step=39, batch=0, train loss = 0.3839, train acc = 0.8700, time = 0.0024 seconds
Training at step=39, batch=60, train loss = 0.2986, train acc = 0.9050, time = 0.0021 seconds
Training at step=39, batch=120, train loss = 0.3395, train acc = 0.8500, time = 0.0021 seconds
Training at step=39, batch=180, train loss = 0.4628, train acc = 0.8550, time = 0.0022 seconds
Training at step=39, batch=240, train loss = 0.3002, train acc = 0.8950, time = 0.0021 seconds
Testing at step=39, batch=0, test loss = 0.4193, test acc = 0.8650, time = 0.0012 seconds
Testing at step=39, batch=10, test loss = 0.4130, test acc = 0.8650, time = 0.0011 seconds
Testing at step=39, batch=20, test loss = 0.4458, test acc = 0.8450, time = 0.0011 seconds
Testing at step=39, batch=30, test loss = 0.3975, test acc = 0.8800, time = 0.0011 seconds
Testing at step=39, batch=40, test loss = 0.3809, test acc = 0.8850, time = 0.0011 seconds
Step 39 finished in 6.2113 seconds, Train loss = 0.3542, Test loss = 0.4718; Train Acc = 0.8735, Test Acc = 0.8367
Training at step=40, batch=0, train loss = 0.3742, train acc = 0.8500, time = 0.0024 seconds
Training at step=40, batch=60, train loss = 0.3357, train acc = 0.8700, time = 0.0021 seconds
Training at step=40, batch=120, train loss = 0.3393, train acc = 0.8800, time = 0.0021 seconds
Training at step=40, batch=180, train loss = 0.3033, train acc = 0.8850, time = 0.0021 seconds
Training at step=40, batch=240, train loss = 0.2544, train acc = 0.9050, time = 0.0021 seconds
Testing at step=40, batch=0, test loss = 0.4005, test acc = 0.8450, time = 0.0011 seconds
Testing at step=40, batch=10, test loss = 0.4523, test acc = 0.8300, time = 0.0012 seconds
Testing at step=40, batch=20, test loss = 0.4074, test acc = 0.8350, time = 0.0011 seconds
Testing at step=40, batch=30, test loss = 0.4790, test acc = 0.8450, time = 0.0012 seconds
Testing at step=40, batch=40, test loss = 0.4522, test acc = 0.8250, time = 0.0011 seconds
Step 40 finished in 6.2063 seconds, Train loss = 0.3531, Test loss = 0.4683; Train Acc = 0.8749, Test Acc = 0.8375
Training at step=41, batch=0, train loss = 0.3101, train acc = 0.8750, time = 0.0023 seconds
Training at step=41, batch=60, train loss = 0.3570, train acc = 0.8900, time = 0.0021 seconds
Training at step=41, batch=120, train loss = 0.4447, train acc = 0.8650, time = 0.0021 seconds
Training at step=41, batch=180, train loss = 0.3142, train acc = 0.8900, time = 0.0021 seconds
Training at step=41, batch=240, train loss = 0.3267, train acc = 0.9050, time = 0.0021 seconds
Testing at step=41, batch=0, test loss = 0.5055, test acc = 0.8350, time = 0.0011 seconds
Testing at step=41, batch=10, test loss = 0.3883, test acc = 0.8700, time = 0.0011 seconds
Testing at step=41, batch=20, test loss = 0.4502, test acc = 0.8500, time = 0.0011 seconds
Testing at step=41, batch=30, test loss = 0.5178, test acc = 0.8100, time = 0.0011 seconds
Testing at step=41, batch=40, test loss = 0.4464, test acc = 0.8300, time = 0.0011 seconds
Step 41 finished in 6.2095 seconds, Train loss = 0.3535, Test loss = 0.4742; Train Acc = 0.8741, Test Acc = 0.8376
Training at step=42, batch=0, train loss = 0.3100, train acc = 0.9200, time = 0.0025 seconds
Training at step=42, batch=60, train loss = 0.3495, train acc = 0.8900, time = 0.0021 seconds
Training at step=42, batch=120, train loss = 0.3424, train acc = 0.8450, time = 0.0022 seconds
Training at step=42, batch=180, train loss = 0.3842, train acc = 0.8550, time = 0.0021 seconds
Training at step=42, batch=240, train loss = 0.4404, train acc = 0.8600, time = 0.0021 seconds
Testing at step=42, batch=0, test loss = 0.5773, test acc = 0.8150, time = 0.0011 seconds
Testing at step=42, batch=10, test loss = 0.4483, test acc = 0.8400, time = 0.0011 seconds
Testing at step=42, batch=20, test loss = 0.7216, test acc = 0.7850, time = 0.0011 seconds
Testing at step=42, batch=30, test loss = 0.4552, test acc = 0.8600, time = 0.0011 seconds
Testing at step=42, batch=40, test loss = 0.4464, test acc = 0.8500, time = 0.0011 seconds
Step 42 finished in 6.2173 seconds, Train loss = 0.3530, Test loss = 0.4742; Train Acc = 0.8752, Test Acc = 0.8371
Training at step=43, batch=0, train loss = 0.3028, train acc = 0.8800, time = 0.0024 seconds
Training at step=43, batch=60, train loss = 0.3191, train acc = 0.8850, time = 0.0021 seconds
Training at step=43, batch=120, train loss = 0.2998, train acc = 0.9050, time = 0.0021 seconds
Training at step=43, batch=180, train loss = 0.3540, train acc = 0.9000, time = 0.0021 seconds
Training at step=43, batch=240, train loss = 0.3726, train acc = 0.8750, time = 0.0021 seconds
Testing at step=43, batch=0, test loss = 0.3631, test acc = 0.8750, time = 0.0012 seconds
Testing at step=43, batch=10, test loss = 0.4931, test acc = 0.8250, time = 0.0011 seconds
Testing at step=43, batch=20, test loss = 0.4163, test acc = 0.8600, time = 0.0011 seconds
Testing at step=43, batch=30, test loss = 0.4317, test acc = 0.8500, time = 0.0011 seconds
Testing at step=43, batch=40, test loss = 0.4703, test acc = 0.8250, time = 0.0011 seconds
Step 43 finished in 6.2217 seconds, Train loss = 0.3536, Test loss = 0.4777; Train Acc = 0.8738, Test Acc = 0.8382
Training at step=44, batch=0, train loss = 0.4535, train acc = 0.8750, time = 0.0024 seconds
Training at step=44, batch=60, train loss = 0.3536, train acc = 0.8650, time = 0.0021 seconds
Training at step=44, batch=120, train loss = 0.3347, train acc = 0.9050, time = 0.0021 seconds
Training at step=44, batch=180, train loss = 0.3656, train acc = 0.8950, time = 0.0021 seconds
Training at step=44, batch=240, train loss = 0.3652, train acc = 0.8650, time = 0.0021 seconds
Testing at step=44, batch=0, test loss = 0.4688, test acc = 0.8550, time = 0.0011 seconds
Testing at step=44, batch=10, test loss = 0.4345, test acc = 0.8200, time = 0.0011 seconds
Testing at step=44, batch=20, test loss = 0.5275, test acc = 0.8300, time = 0.0011 seconds
Testing at step=44, batch=30, test loss = 0.4583, test acc = 0.8650, time = 0.0011 seconds
Testing at step=44, batch=40, test loss = 0.4708, test acc = 0.8750, time = 0.0011 seconds
Step 44 finished in 6.2095 seconds, Train loss = 0.3522, Test loss = 0.4718; Train Acc = 0.8744, Test Acc = 0.8370
Training at step=45, batch=0, train loss = 0.2974, train acc = 0.9050, time = 0.0024 seconds
Training at step=45, batch=60, train loss = 0.3242, train acc = 0.8800, time = 0.0021 seconds
Training at step=45, batch=120, train loss = 0.2524, train acc = 0.9150, time = 0.0021 seconds
Training at step=45, batch=180, train loss = 0.4496, train acc = 0.8650, time = 0.0021 seconds
Training at step=45, batch=240, train loss = 0.4539, train acc = 0.8450, time = 0.0021 seconds
Testing at step=45, batch=0, test loss = 0.4417, test acc = 0.8600, time = 0.0011 seconds
Testing at step=45, batch=10, test loss = 0.4949, test acc = 0.8450, time = 0.0011 seconds
Testing at step=45, batch=20, test loss = 0.5513, test acc = 0.8000, time = 0.0011 seconds
Testing at step=45, batch=30, test loss = 0.5560, test acc = 0.8050, time = 0.0011 seconds
Testing at step=45, batch=40, test loss = 0.3859, test acc = 0.8450, time = 0.0011 seconds
Step 45 finished in 6.2011 seconds, Train loss = 0.3518, Test loss = 0.4722; Train Acc = 0.8752, Test Acc = 0.8380
Training at step=46, batch=0, train loss = 0.4087, train acc = 0.8700, time = 0.0022 seconds
Training at step=46, batch=60, train loss = 0.4324, train acc = 0.8700, time = 0.0021 seconds
Training at step=46, batch=120, train loss = 0.2882, train acc = 0.8950, time = 0.0021 seconds
Training at step=46, batch=180, train loss = 0.3463, train acc = 0.8700, time = 0.0021 seconds
Training at step=46, batch=240, train loss = 0.3261, train acc = 0.8750, time = 0.0022 seconds
Testing at step=46, batch=0, test loss = 0.4696, test acc = 0.8200, time = 0.0012 seconds
Testing at step=46, batch=10, test loss = 0.4806, test acc = 0.8350, time = 0.0011 seconds
Testing at step=46, batch=20, test loss = 0.4533, test acc = 0.8400, time = 0.0011 seconds
Testing at step=46, batch=30, test loss = 0.4887, test acc = 0.8250, time = 0.0011 seconds
Testing at step=46, batch=40, test loss = 0.4201, test acc = 0.8350, time = 0.0011 seconds
Step 46 finished in 6.1924 seconds, Train loss = 0.3516, Test loss = 0.4740; Train Acc = 0.8742, Test Acc = 0.8333
Training at step=47, batch=0, train loss = 0.3398, train acc = 0.8700, time = 0.0022 seconds
Training at step=47, batch=60, train loss = 0.3532, train acc = 0.8800, time = 0.0021 seconds
Training at step=47, batch=120, train loss = 0.3513, train acc = 0.8700, time = 0.0021 seconds
Training at step=47, batch=180, train loss = 0.2976, train acc = 0.9050, time = 0.0021 seconds
Training at step=47, batch=240, train loss = 0.3744, train acc = 0.8550, time = 0.0021 seconds
Testing at step=47, batch=0, test loss = 0.4959, test acc = 0.8600, time = 0.0011 seconds
Testing at step=47, batch=10, test loss = 0.4039, test acc = 0.8650, time = 0.0011 seconds
Testing at step=47, batch=20, test loss = 0.5641, test acc = 0.7850, time = 0.0011 seconds
Testing at step=47, batch=30, test loss = 0.4923, test acc = 0.8350, time = 0.0011 seconds
Testing at step=47, batch=40, test loss = 0.3805, test acc = 0.8300, time = 0.0011 seconds
Step 47 finished in 6.1940 seconds, Train loss = 0.3511, Test loss = 0.4731; Train Acc = 0.8751, Test Acc = 0.8404
Training at step=48, batch=0, train loss = 0.3663, train acc = 0.8650, time = 0.0023 seconds
Training at step=48, batch=60, train loss = 0.3462, train acc = 0.8600, time = 0.0021 seconds
Training at step=48, batch=120, train loss = 0.3347, train acc = 0.8950, time = 0.0021 seconds
Training at step=48, batch=180, train loss = 0.3208, train acc = 0.8950, time = 0.0021 seconds
Training at step=48, batch=240, train loss = 0.3424, train acc = 0.8900, time = 0.0021 seconds
Testing at step=48, batch=0, test loss = 0.4124, test acc = 0.8500, time = 0.0012 seconds
Testing at step=48, batch=10, test loss = 0.4035, test acc = 0.8400, time = 0.0012 seconds
Testing at step=48, batch=20, test loss = 0.6287, test acc = 0.7850, time = 0.0011 seconds
Testing at step=48, batch=30, test loss = 0.5182, test acc = 0.8250, time = 0.0011 seconds
Testing at step=48, batch=40, test loss = 0.4819, test acc = 0.8600, time = 0.0011 seconds
Step 48 finished in 6.1975 seconds, Train loss = 0.3513, Test loss = 0.4694; Train Acc = 0.8750, Test Acc = 0.8374
Training at step=49, batch=0, train loss = 0.3239, train acc = 0.8700, time = 0.0022 seconds
Training at step=49, batch=60, train loss = 0.3555, train acc = 0.8850, time = 0.0021 seconds
Training at step=49, batch=120, train loss = 0.3321, train acc = 0.8750, time = 0.0021 seconds
Training at step=49, batch=180, train loss = 0.3683, train acc = 0.8450, time = 0.0021 seconds
Training at step=49, batch=240, train loss = 0.3466, train acc = 0.8650, time = 0.0022 seconds
Testing at step=49, batch=0, test loss = 0.6381, test acc = 0.7800, time = 0.0013 seconds
Testing at step=49, batch=10, test loss = 0.5643, test acc = 0.7750, time = 0.0011 seconds
Testing at step=49, batch=20, test loss = 0.4202, test acc = 0.8600, time = 0.0011 seconds
Testing at step=49, batch=30, test loss = 0.4925, test acc = 0.8400, time = 0.0011 seconds
Testing at step=49, batch=40, test loss = 0.3747, test acc = 0.8650, time = 0.0011 seconds
Step 49 finished in 6.2124 seconds, Train loss = 0.3515, Test loss = 0.4748; Train Acc = 0.8750, Test Acc = 0.8356
____Training with replacement_lvl = 0____
====Training on FashionMNIST====
----Training with rep = 2----
Number of train batches = 300, Number of test batches = 50
Print every train batch = 60, Print every test batch = 10
Training at step=0, batch=0, train loss = 2.2933, train acc = 0.1150, time = 0.0027 seconds
Training at step=0, batch=60, train loss = 0.6617, train acc = 0.7650, time = 0.0022 seconds
Training at step=0, batch=120, train loss = 0.4984, train acc = 0.8400, time = 0.0018 seconds
Training at step=0, batch=180, train loss = 0.3645, train acc = 0.8550, time = 0.0018 seconds
Training at step=0, batch=240, train loss = 0.4434, train acc = 0.8500, time = 0.0018 seconds
Testing at step=0, batch=0, test loss = 0.5128, test acc = 0.8300, time = 0.0011 seconds
Testing at step=0, batch=10, test loss = 0.3924, test acc = 0.8500, time = 0.0011 seconds
